sale_id,customer_id,product_id,price,quantity,sale_date,total_value,age,churn,tenure_months,last_purchase_date,feedback_text,sentiment,tokens,neg,neu,pos,compound,days_since_last_purchase,sale_year,sale_month,freq_3m,freq_6m,freq_12m,avg_order_value,gender_Male,region_North,region_South,region_West,segment_Corporate,segment_Small Business,category_Furniture,category_Office Supplies,product_name_Headphones,product_name_Laptop,product_name_Monitor,product_name_Notebook,product_name_Office Chair,product_name_Pen Pack,product_name_Printer,product_name_Projector,product_name_Smartphone,sentiment_new_Neutral,sentiment_new_Positive
S000073,CUST00230,P008,3000,4,2020-02-24,12000,61,0,24,2023-07-25,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,757,2020,2,0,0,1,30500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000074,CUST01380,P009,12000,3,2023-04-21,36000,35,0,50,2023-09-07,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,713,2023,4,0,0,1,58191.666666666664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000075,CUST00415,P004,12000,1,2023-05-13,12000,55,0,22,2023-04-22,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,851,2023,5,1,1,2,21000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000076,CUST01642,P010,45000,3,2021-05-02,135000,22,1,1,2023-06-06,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,806,2021,5,0,0,0,61164.28571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S000077,CUST01091,P010,45000,5,2020-02-13,225000,52,1,39,2023-02-09,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,923,2020,2,0,0,1,89200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S000078,CUST01390,P005,15000,1,2022-09-08,15000,42,0,22,2023-10-07,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,683,2022,9,1,1,1,27125.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S000079,CUST01094,P006,100,3,2023-03-31,300,41,1,44,2023-01-26,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,937,2023,3,0,0,1,18766.666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000080,CUST00028,P008,3000,2,2023-05-15,6000,63,0,50,2023-09-03,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,717,2023,5,1,1,2,93600.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000081,CUST00766,P009,12000,1,2021-09-13,12000,20,1,43,2023-10-27,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,663,2021,9,0,1,1,133250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000082,CUST01412,P004,12000,5,2023-02-04,60000,18,1,36,2023-10-12,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,678,2023,2,0,0,1,18108.333333333332,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000083,CUST01178,P007,50,1,2023-08-26,50,38,0,1,2023-05-20,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,823,2023,8,0,2,2,15206.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S000084,CUST01531,P001,70000,4,2022-02-14,280000,60,0,4,2023-02-05,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,927,2022,2,0,0,1,135000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000085,CUST00563,P010,45000,4,2022-06-29,180000,54,0,18,2023-07-14,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,768,2022,6,0,1,2,72800.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S000086,CUST01396,P004,12000,3,2020-10-24,36000,47,1,36,2023-10-24,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,666,2020,10,0,0,1,135275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000087,CUST01792,P008,3000,2,2023-04-11,6000,29,0,21,2023-11-15,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,644,2023,4,0,0,2,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000088,CUST01127,P002,25000,2,2023-02-24,50000,43,1,50,2023-01-02,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,961,2023,2,0,1,3,36000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S000089,CUST01615,P002,25000,1,2021-11-13,25000,39,1,7,2023-01-03,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,960,2021,11,0,0,1,26333.333333333332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S000090,CUST01865,P007,50,3,2022-01-31,150,64,0,35,2023-09-26,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,694,2022,1,0,0,1,40616.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S000091,CUST01125,P008,3000,3,2020-08-10,9000,34,0,19,2023-07-09,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,773,2020,8,1,1,1,15041.666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000092,CUST01861,P003,8000,3,2020-10-07,24000,54,0,25,2023-05-10,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,833,2020,10,1,1,1,16133.333333333334,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S000093,CUST00082,P008,3000,4,2022-07-17,12000,56,0,20,2023-06-17,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,795,2022,7,0,0,0,39640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000094,CUST00178,P007,50,2,2020-08-30,100,51,0,41,2023-08-29,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,722,2020,8,0,0,1,18130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
S000095,CUST00682,P003,8000,5,2022-08-23,40000,46,0,53,2023-04-09,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,864,2022,8,1,1,2,66275.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S000096,CUST01581,P007,50,1,2020-10-16,50,54,0,14,2023-09-22,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,698,2020,10,0,0,0,91012.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S000097,CUST00060,P007,50,5,2023-02-01,250,61,0,52,2023-03-11,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,893,2023,2,0,1,2,37312.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S000098,CUST01682,P006,100,3,2020-02-20,300,48,0,33,2023-05-01,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,842,2020,2,0,0,0,134825.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000099,CUST01920,P003,8000,4,2021-06-10,32000,24,0,15,2023-09-07,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,713,2021,6,0,0,0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S000100,CUST01965,P009,12000,5,2021-04-22,60000,22,0,23,2023-09-15,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,705,2021,4,0,0,1,50442.857142857145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000101,CUST00138,P004,12000,4,2023-01-03,48000,36,0,30,2023-12-20,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,609,2023,1,0,0,2,30275.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000102,CUST01720,P004,12000,2,2022-11-21,24000,22,0,30,2023-10-28,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,662,2022,11,0,0,1,109010.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000103,CUST01024,P001,70000,4,2022-05-21,280000,34,0,23,2023-10-28,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,662,2022,5,0,0,0,148000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000104,CUST01712,P004,12000,3,2023-05-11,36000,33,0,57,2023-06-22,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,790,2023,5,1,1,3,33628.57142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000105,CUST00067,P005,15000,4,2022-12-09,60000,44,0,2,2023-01-02,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,961,2022,12,0,0,0,56200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S000106,CUST00111,P001,70000,4,2023-05-20,280000,28,1,12,2023-12-08,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,621,2023,5,0,1,2,114800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000107,CUST01790,P002,25000,3,2023-04-15,75000,20,0,55,2023-06-24,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,788,2023,4,0,1,2,78600.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S000108,CUST00120,P004,12000,1,2023-10-04,12000,44,0,12,2023-07-14,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,768,2023,10,1,1,1,12133.333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000109,CUST01846,P004,12000,5,2021-05-31,60000,52,0,14,2023-04-12,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,861,2021,5,0,1,2,23762.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000110,CUST01962,P008,3000,4,2022-04-12,12000,59,0,2,2023-09-13,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,707,2022,4,0,0,0,21900.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000111,CUST01123,P006,100,4,2022-03-18,400,61,0,1,2023-04-14,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,859,2022,3,0,1,2,110130.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000112,CUST01140,P002,25000,3,2023-12-25,75000,60,0,19,2023-09-24,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,696,2023,12,1,1,2,39000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S000113,CUST00668,P007,50,5,2020-04-05,250,40,0,5,2023-06-28,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,784,2020,4,0,1,1,23450.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S000114,CUST01671,P006,100,1,2020-12-17,100,36,0,23,2023-02-22,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,910,2020,12,0,1,2,102420.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000115,CUST01428,P005,15000,5,2020-08-20,75000,22,0,55,2023-11-23,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,636,2020,8,0,0,0,41750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S000116,CUST00763,P003,8000,4,2023-04-17,32000,40,0,56,2023-06-12,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,800,2023,4,1,1,2,15800.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S000117,CUST01215,P003,8000,5,2021-01-10,40000,38,0,39,2023-09-08,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,712,2021,1,0,1,2,43250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S000118,CUST01398,P006,100,5,2020-02-04,500,45,0,34,2023-08-23,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,728,2020,2,0,0,1,81916.66666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000119,CUST01993,P009,12000,2,2021-04-10,24000,61,0,34,2023-10-24,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,666,2021,4,1,2,2,35233.333333333336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000120,CUST01510,P008,3000,4,2022-01-20,12000,52,0,17,2023-06-15,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,797,2022,1,1,1,1,39925.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000121,CUST01074,P004,12000,5,2023-09-14,60000,60,0,22,2023-12-27,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,602,2023,9,0,1,1,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000122,CUST00018,P010,45000,5,2020-05-17,225000,57,0,7,2023-10-24,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,666,2020,5,0,0,0,63021.42857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S000123,CUST01582,P004,12000,1,2021-11-29,12000,61,0,33,2023-08-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,744,2021,11,0,0,1,40600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000124,CUST01447,P009,12000,1,2020-04-12,12000,42,1,41,2023-04-26,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,847,2020,4,0,0,1,13968.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000125,CUST00780,P004,12000,1,2022-06-04,12000,36,0,32,2023-11-20,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,639,2022,6,1,1,1,44060.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000126,CUST00276,P004,12000,4,2023-02-19,48000,27,0,12,2023-07-01,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,781,2023,2,0,0,1,20670.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000127,CUST01341,P005,15000,1,2021-03-19,15000,55,0,23,2023-07-08,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,774,2021,3,0,0,0,68050.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S000128,CUST01160,P004,12000,2,2023-09-01,24000,61,1,1,2023-09-07,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,713,2023,9,0,1,1,48512.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000129,CUST00535,P008,3000,3,2022-07-14,9000,22,1,59,2023-01-12,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,951,2022,7,0,0,0,4550.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000130,CUST00071,P006,100,3,2020-01-06,300,39,0,39,2023-02-04,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,928,2020,1,0,2,2,20325.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000131,CUST01642,P010,45000,5,2022-12-03,225000,22,1,1,2023-06-06,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,806,2022,12,0,0,0,61164.28571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S000132,CUST00028,P001,70000,5,2020-07-26,350000,63,0,50,2023-09-03,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,717,2020,7,1,1,2,93600.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S000133,CUST00751,P003,8000,1,2021-03-29,8000,22,0,2,2023-08-09,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,742,2021,3,0,0,0,88600.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S000134,CUST01028,P007,50,1,2022-04-28,50,35,1,5,2023-12-31,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,598,2022,4,0,0,0,87012.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S000135,CUST01747,P003,8000,1,2020-11-14,8000,51,1,39,2023-03-12,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,892,2020,11,0,0,0,22666.666666666668,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S000136,CUST00051,P009,12000,3,2022-11-03,36000,64,0,34,2023-12-01,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,628,2022,11,0,0,1,31880.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000137,CUST00048,P010,45000,3,2023-04-25,135000,45,0,36,2023-06-03,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,809,2023,4,0,0,1,158800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S000138,CUST01671,P004,12000,1,2021-04-10,12000,36,0,23,2023-02-22,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,910,2021,4,0,1,2,102420.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000139,CUST00004,P009,12000,4,2022-05-13,48000,29,0,3,2023-11-28,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,631,2022,5,0,0,0,69800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000140,CUST01867,P008,3000,2,2021-12-01,6000,31,0,32,2023-02-20,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,912,2021,12,0,0,0,96888.88888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000141,CUST00462,P008,3000,2,2020-01-06,6000,50,0,9,2023-10-18,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,672,2020,1,0,0,0,88000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000142,CUST00202,P009,12000,4,2021-04-27,48000,27,0,2,2023-10-19,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,671,2021,4,0,0,1,25680.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000143,CUST00547,P009,12000,4,2023-12-07,48000,58,0,43,2023-12-31,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,598,2023,12,2,2,4,41757.142857142855,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S000144,CUST01887,P007,50,3,2021-05-09,150,31,1,10,2023-04-04,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,869,2021,5,0,1,3,31930.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S000145,CUST01615,P008,3000,3,2023-03-12,9000,39,1,7,2023-01-03,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,960,2023,3,0,0,1,26333.333333333332,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
